Student_ID,Gender,Branch,Year_of_Study,Age,CGPA,10th_Percentage,12th_Percentage,Backlogs,Attendance_Percentage,Aptitude_Score,IQ_Score,Programming_Score,Technical_Skills_Score,Certifications_Count,Projects_Done,Internship_Count,Internship_Duration_Months,Communication_Score,Teamwork_Score,Leadership_Score,Confidence_Level,Adaptability_Score,Placement_Status,Company_Name,Job_Profile,Salary_Package_LPA,Offer_Type,Family_Income,Location_Type,Placement_Readiness_Score
S1140,Male,ECE,4,20,9.46,93.6,70.7,0,92.7,7.2,123,8.3,6.5,0,1,2,1,8.2,7.7,9.9,7.3,5.3,Not Placed,Accenture,,8.0,On-Campus,772162,Semi-Urban,7.23
S1141,Female,ECE,3,23,9.49,71.2,94.7,0,87.9,7.8,139,8.2,9.1,4,6,2,11,6.9,6.1,9.0,6.2,8.6,Placed,Wipro,Data Engineer,12.5,Off-Campus,499102,Rural,8.14
S1142,Male,IT,4,22,7.67,94.9,62.7,2,78.2,8.0,137,5.3,7.8,4,2,0,3,6.7,5.8,9.7,7.6,7.8,Not Placed,TCS,Developer,6.3,On-Campus,1157540,Rural,7.09
S1143,Female,CSE,3,21,7.78,89.6,83.2,0,77.6,6.8,101,6.1,6.5,0,4,0,4,6.4,8.2,7.8,7.6,6.2,Placed,,Data Engineer,7.6,On-Campus,498373,Urban,6.79
S1144,Male,IT,3,21,7.21,81.4,75.7,4,99.3,5.4,131,9.8,6.5,2,1,1,3,6.7,7.9,8.4,8.8,8.3,Placed,Deloitte,Intern,5.0,On-Campus,416973,Rural,6.19
S1145,Female,IT,4,21,8.87,61.4,75.6,2,95.9,8.3,117,7.7,6.8,1,4,1,2,8.9,5.0,5.8,7.7,5.7,Placed,TCS,,6.0,Off-Campus,1459090,Semi-Urban,7.74
S1146,Female,ECE,4,21,7.43,91.6,76.0,0,94.3,7.4,137,6.9,8.1,2,1,0,10,6.2,6.4,8.8,8.1,6.7,Not Placed,Wipro,,5.3,Off-Campus,352184,Rural,6.86
S1147,Male,ECE,3,21,7.07,79.5,69.1,2,73.8,5.7,124,8.8,6.2,3,2,1,1,8.4,8.2,6.2,7.6,7.0,Placed,Amazon,Software Engineer,3.3,On-Campus,674083,Rural,6.3
S1148,Female,IT,4,20,7.73,90.4,85.0,3,92.7,9.7,97,7.6,9.6,3,5,0,3,9.5,9.1,5.7,10.0,8.9,Placed,Amazon,Data Engineer,3.6,Off-Campus,611650,Semi-Urban,8.63
S1149,Male,IT,4,20,6.37,89.2,85.3,2,76.4,9.8,116,5.1,7.9,2,2,2,10,6.8,6.6,5.2,9.0,6.5,Not Placed,Infosys,Developer,13.0,Off-Campus,982348,Urban,7.23
S1150,Male,IT,4,20,8.99,89.2,69.9,3,99.3,9.3,111,8.7,9.6,5,3,0,4,5.1,8.2,7.4,8.8,5.2,Not Placed,,Data Engineer,12.6,Off-Campus,1334755,Rural,8.17
S1151,Male,ECE,4,22,6.05,84.4,89.2,3,71.6,9.2,113,8.7,5.2,3,4,0,0,5.1,6.3,6.4,8.1,5.9,Placed,Accenture,Intern,4.7,On-Campus,466856,Rural,6.42
S1152,Male,IT,3,23,8.58,70.2,71.1,2,80.6,5.5,91,5.8,6.7,1,5,0,0,5.7,8.5,9.9,7.6,8.0,Placed,Amazon,,11.0,Off-Campus,1258136,Semi-Urban,6.84
S1153,Female,IT,4,21,6.73,71.8,85.4,4,82.9,10.0,120,9.8,5.1,5,4,2,5,5.6,8.5,6.2,6.7,5.1,Placed,Accenture,Intern,11.9,On-Campus,830619,Urban,6.67
S1154,Female,CE,3,22,6.93,70.8,64.2,4,94.7,7.0,111,6.1,6.4,1,6,1,4,8.7,5.7,9.3,8.9,9.0,Placed,Infosys,Intern,3.6,Off-Campus,539018,Urban,7.12
S1155,Female,CSE,3,21,8.54,60.7,65.9,4,93.0,5.8,90,7.3,9.3,4,1,1,10,6.5,8.3,6.6,5.9,9.5,Not Placed,Wipro,Software Engineer,4.1,Off-Campus,255016,Rural,6.92
S1156,Male,ME,3,20,9.97,80.4,71.1,1,81.2,9.1,103,5.6,5.2,3,3,1,3,8.3,6.7,8.7,5.2,7.5,Not Placed,,Intern,9.8,Off-Campus,936021,Semi-Urban,7.5
S1157,Female,CSE,3,22,9.11,84.5,80.8,3,87.0,6.1,114,8.0,7.2,5,3,0,0,5.2,5.9,8.3,8.5,8.5,Placed,,Software Engineer,7.5,On-Campus,1077204,Rural,7.06
S1158,Male,CE,4,20,6.9,89.9,82.6,2,95.1,7.6,125,6.9,5.6,2,4,0,11,6.5,7.5,7.8,5.7,7.3,Placed,Infosys,Analyst,11.4,On-Campus,614842,Semi-Urban,6.33
S1159,Female,ME,4,21,6.7,64.9,73.9,4,70.5,5.6,125,6.8,7.1,5,3,1,6,6.2,7.3,7.1,9.5,6.5,Placed,Infosys,Data Engineer,9.7,Off-Campus,1050400,Semi-Urban,6.42
S1160,Female,IT,3,21,9.46,79.0,62.7,4,94.1,7.4,130,9.1,9.2,4,4,2,3,6.4,8.9,8.4,8.9,5.8,Placed,,,3.4,Off-Campus,861740,Rural,8.09
S1161,Female,CE,3,23,7.78,60.3,73.1,2,98.4,7.8,92,5.0,8.1,1,1,2,2,6.0,5.4,7.0,8.0,7.6,Placed,Infosys,,11.2,On-Campus,552427,Semi-Urban,7.01
S1162,Male,IT,3,21,6.55,63.3,84.1,3,71.0,7.2,94,9.0,8.7,4,1,2,6,8.1,8.9,7.7,6.6,9.6,Placed,Accenture,Developer,5.4,Off-Campus,561917,Rural,6.72
S1163,Female,ECE,3,20,9.45,61.9,83.5,2,71.4,5.3,90,7.9,6.7,0,4,2,1,8.3,5.5,7.9,8.2,9.4,Placed,TCS,,6.8,On-Campus,1246734,Urban,7.28
S1164,Female,EEE,4,21,9.26,85.4,65.6,1,80.3,7.4,108,9.9,9.7,3,2,0,9,5.7,6.0,6.3,7.4,9.6,Placed,Accenture,Software Engineer,11.8,On-Campus,869407,Urban,7.71
S1165,Male,CE,3,23,9.94,62.8,60.3,1,72.6,7.3,122,7.9,8.5,2,2,1,0,8.7,7.6,6.7,6.5,9.8,Not Placed,Accenture,,12.3,Off-Campus,397782,Rural,7.86
S1166,Female,ECE,4,23,9.64,85.1,86.4,2,84.4,6.3,131,5.3,7.1,1,1,2,10,6.3,7.3,5.1,9.7,5.8,Placed,Infosys,Software Engineer,7.1,Off-Campus,416736,Urban,7.27
S1167,Male,CE,3,20,9.41,68.7,63.7,3,91.9,9.6,119,5.3,7.1,4,5,0,3,6.4,9.9,9.3,5.8,5.7,Placed,Capgemini,,4.1,On-Campus,925104,Urban,7.88
S1168,Female,CE,3,22,6.21,90.7,62.9,4,87.0,7.1,101,9.4,9.6,2,2,0,7,9.1,7.9,8.8,8.8,7.1,Placed,,Developer,12.2,Off-Campus,1219839,Urban,7.19
S1169,Male,ECE,3,21,6.42,88.5,60.1,1,75.9,9.3,99,9.2,7.9,3,4,0,5,9.5,6.6,5.9,9.0,8.4,Placed,Deloitte,Data Engineer,13.4,Off-Campus,567079,Urban,7.62
S1170,Male,ME,3,23,8.28,93.5,75.1,1,89.6,5.5,123,6.7,8.5,2,1,1,8,9.1,9.5,6.8,9.8,7.2,Not Placed,Wipro,Intern,14.6,Off-Campus,1246910,Semi-Urban,7.27
S1171,Female,CSE,4,21,8.13,90.9,77.6,3,90.5,6.6,105,8.1,7.1,3,3,0,0,5.7,6.6,7.1,7.7,9.5,Placed,TCS,Data Engineer,6.8,On-Campus,502013,Rural,6.82
S1172,Male,IT,4,21,7.83,92.7,82.3,1,98.0,5.9,129,7.4,6.1,3,3,1,0,10.0,6.4,6.7,7.7,8.6,Not Placed,Deloitte,Software Engineer,4.5,On-Campus,1381422,Rural,6.82
S1173,Male,CE,4,22,7.59,90.1,70.4,1,74.4,7.0,135,9.8,8.6,3,2,1,10,8.4,7.5,9.0,9.6,8.2,Placed,Wipro,Intern,14.3,On-Campus,746038,Urban,7.4
S1174,Male,IT,3,23,7.72,84.3,84.9,3,90.8,5.6,118,9.7,8.0,4,5,1,4,7.6,9.6,8.6,9.0,5.4,Placed,Accenture,Analyst,7.8,On-Campus,1391051,Rural,7.2
S1175,Male,EEE,3,21,8.28,66.0,65.9,2,97.3,7.2,104,9.9,7.5,3,6,1,5,9.8,8.5,8.8,8.8,5.9,Placed,,Developer,4.1,On-Campus,427951,Rural,7.88
S1176,Male,ECE,4,23,6.01,69.5,89.1,4,85.0,6.8,137,9.3,8.1,2,2,0,7,9.1,8.4,9.5,8.9,7.1,Not Placed,,Data Engineer,9.0,On-Campus,423938,Rural,6.78
S1177,Male,IT,4,20,7.04,67.4,80.0,4,80.9,6.1,100,9.5,6.0,0,5,0,2,8.5,8.6,8.0,7.5,9.9,Not Placed,TCS,Intern,5.3,On-Campus,519419,Semi-Urban,6.63
S1178,Female,ECE,3,20,8.07,81.1,80.4,1,75.1,8.2,133,6.1,9.0,2,2,0,5,9.2,8.3,8.1,5.2,6.7,Placed,Accenture,Developer,7.3,On-Campus,1228451,Urban,7.5
S1179,Male,IT,3,21,8.89,77.6,67.3,4,96.0,9.8,123,9.2,9.7,4,3,2,2,6.9,8.8,8.6,6.0,8.1,Placed,Wipro,Data Engineer,6.8,On-Campus,923576,Rural,8.16
S1180,Male,CSE,4,23,6.7,90.3,62.6,2,81.8,6.0,125,8.5,9.5,3,5,2,7,8.4,6.0,8.4,8.2,9.9,Placed,Amazon,Software Engineer,14.8,On-Campus,990035,Semi-Urban,7.27
S1181,Female,CSE,3,21,8.19,93.3,76.3,1,97.7,8.6,119,9.8,6.6,0,3,1,11,6.0,5.9,9.3,7.0,6.3,Not Placed,Wipro,Software Engineer,10.7,Off-Campus,1399376,Urban,7.1
S1182,Female,CSE,3,23,8.86,74.2,81.5,4,95.4,8.7,124,7.9,7.0,4,4,1,10,9.9,6.8,8.9,8.0,5.8,Placed,Amazon,Software Engineer,8.9,On-Campus,1458672,Semi-Urban,7.99
S1183,Female,CSE,4,23,7.78,77.7,63.3,0,81.3,7.5,98,5.4,9.0,1,4,1,10,7.9,9.3,5.6,7.8,7.7,Placed,Accenture,Analyst,9.2,On-Campus,815829,Semi-Urban,7.6
S1184,Female,CSE,3,22,6.11,94.0,93.3,0,87.2,9.5,107,8.0,8.0,1,1,1,3,9.1,8.6,9.6,7.2,7.8,Not Placed,,,10.2,Off-Campus,849329,Semi-Urban,7.06
S1185,Female,CSE,4,22,7.8,69.7,94.3,0,70.8,9.8,108,8.4,7.7,1,3,1,1,7.0,7.8,8.4,6.2,9.6,Placed,Amazon,Software Engineer,13.5,On-Campus,533593,Rural,7.46
S1186,Female,ECE,3,22,7.19,87.7,79.1,0,77.9,6.8,128,6.1,9.6,0,3,2,11,8.8,5.1,5.6,8.6,5.1,Not Placed,Capgemini,Software Engineer,4.8,On-Campus,1006587,Urban,7.48
S1187,Female,CE,4,21,9.72,67.9,93.3,0,91.3,8.3,93,7.0,7.7,2,1,1,8,6.9,6.2,8.9,9.5,7.0,Not Placed,Wipro,,10.2,Off-Campus,1372897,Urban,7.86
S1188,Male,IT,3,22,6.5,83.9,66.3,1,90.3,8.3,95,8.0,7.6,0,4,0,9,8.0,9.0,6.8,8.8,6.6,Not Placed,Accenture,Software Engineer,6.9,On-Campus,1439219,Rural,7.21
S1189,Male,CSE,4,22,8.61,68.9,60.9,3,80.6,7.0,122,6.9,5.2,0,4,1,7,8.9,6.2,9.0,5.6,7.9,Not Placed,,Intern,9.9,Off-Campus,1224246,Urban,6.87
S1190,Female,ECE,4,20,6.21,90.9,61.4,3,94.3,6.6,121,6.9,5.3,0,5,0,5,5.6,8.7,9.8,7.7,5.0,Placed,Accenture,Developer,9.2,On-Campus,518897,Urban,6.07
S1191,Male,ECE,4,23,7.78,79.7,80.6,1,77.1,9.7,105,5.7,5.0,1,5,0,2,6.8,5.9,6.3,9.2,8.6,Placed,Amazon,Analyst,3.4,On-Campus,1084671,Semi-Urban,7.37
S1192,Male,ECE,4,23,8.22,66.5,62.2,1,83.8,8.9,100,9.7,9.6,5,6,0,1,7.7,8.0,9.3,8.0,7.4,Placed,Capgemini,Data Engineer,10.0,Off-Campus,201773,Rural,8.34
S1193,Male,CE,3,22,7.19,67.9,93.5,2,84.2,5.6,111,8.8,7.0,2,4,0,3,6.7,8.1,8.9,7.2,8.5,Not Placed,TCS,,11.5,On-Campus,1403568,Semi-Urban,6.47
S1194,Female,IT,3,23,7.82,77.3,65.0,3,80.2,5.6,125,5.0,7.3,5,6,1,3,6.5,8.8,8.4,6.4,7.2,Placed,Amazon,,6.0,Off-Campus,1051610,Urban,6.82
S1195,Female,CE,4,20,6.65,93.7,70.7,0,98.6,9.6,139,8.8,9.2,5,2,1,0,6.4,7.2,6.9,6.7,7.4,Placed,Infosys,,4.3,On-Campus,453095,Urban,7.26
S1196,Male,ME,3,20,7.22,86.9,88.8,1,90.9,5.4,112,8.7,8.0,0,3,1,8,6.1,8.2,5.5,6.2,9.5,Not Placed,TCS,Analyst,5.5,Off-Campus,804936,Rural,6.38
S1197,Female,ECE,3,22,8.48,77.1,67.7,0,86.2,8.4,115,5.0,8.0,2,5,1,9,9.2,7.4,7.4,6.0,6.1,Not Placed,Accenture,Developer,10.6,Off-Campus,1010935,Semi-Urban,7.84
S1198,Male,ME,3,20,7.21,71.8,68.5,3,85.3,6.1,120,6.8,6.5,5,2,1,7,9.6,9.7,5.5,7.9,6.1,Placed,,Software Engineer,8.6,On-Campus,861466,Semi-Urban,6.63
S1199,Male,EEE,3,23,9.6,79.2,82.5,4,74.8,5.2,118,8.0,9.2,3,5,2,6,8.5,7.6,7.5,7.5,7.8,Placed,,,13.4,On-Campus,1389414,Semi-Urban,7.86
S1200,Male,CSE,3,21,8.51,86.2,69.7,4,81.2,5.3,94,7.3,5.8,0,1,0,5,5.1,6.0,9.1,8.7,8.3,Placed,Capgemini,Software Engineer,6.4,On-Campus,1459150,Rural,6.25
S1201,Male,CSE,4,23,7.75,87.4,67.6,1,90.2,6.9,127,8.9,5.3,0,3,0,2,8.9,8.3,10.0,6.5,6.8,Placed,,Data Engineer,7.4,Off-Campus,252753,Semi-Urban,6.61
S1202,Female,CE,4,21,6.16,71.4,68.9,2,97.7,5.4,114,7.1,6.0,0,6,2,3,7.7,7.7,6.0,7.3,7.6,Placed,TCS,,9.3,Off-Campus,882035,Semi-Urban,6.23
S1203,Female,IT,4,22,8.0,85.2,77.2,0,94.5,8.0,123,5.8,6.3,3,6,2,1,8.8,9.0,6.0,8.4,6.1,Placed,,Analyst,8.5,On-Campus,760572,Urban,7.58
S1204,Female,ME,4,21,9.06,83.0,93.8,1,79.0,8.2,101,9.9,6.4,3,5,1,6,7.2,5.9,9.1,9.8,5.7,Placed,TCS,Analyst,9.6,Off-Campus,1038436,Urban,7.84
S1205,Male,IT,3,20,7.06,93.6,89.1,2,83.0,6.9,111,6.2,8.4,1,4,1,1,5.2,6.3,7.3,6.7,6.2,Placed,Accenture,Data Engineer,6.7,Off-Campus,1068943,Semi-Urban,6.77
S1206,Female,CE,3,23,9.23,92.6,70.0,0,72.5,8.7,98,8.6,6.1,4,6,0,9,8.4,9.6,9.6,6.5,9.6,Placed,Infosys,Analyst,5.0,Off-Campus,397300,Semi-Urban,7.82
S1207,Male,CSE,4,21,7.01,87.6,72.7,3,73.1,7.5,109,5.7,8.4,2,1,1,0,7.2,9.7,8.8,7.2,9.0,Not Placed,Infosys,Analyst,12.6,Off-Campus,643531,Urban,6.82
S1208,Female,IT,3,23,9.29,85.3,76.3,4,84.1,7.2,118,6.6,5.5,4,1,0,5,9.4,7.2,8.7,8.6,5.7,Placed,Infosys,Analyst,3.5,Off-Campus,867344,Rural,7.23
S1209,Male,IT,3,22,6.34,69.6,94.3,2,85.9,7.0,133,7.2,5.7,0,4,1,3,8.7,5.2,5.5,9.8,5.2,Placed,Infosys,,7.4,On-Campus,749272,Urban,6.69
S1210,Male,CSE,4,22,9.46,89.6,66.0,0,77.9,7.2,118,6.0,7.5,5,1,1,7,6.8,6.5,5.2,7.7,5.5,Placed,Capgemini,Data Engineer,4.0,On-Campus,1185422,Semi-Urban,7.33
S1211,Male,ME,3,20,8.0,75.0,72.5,1,89.3,9.8,134,7.2,9.6,0,3,0,0,8.6,6.2,6.6,9.1,6.5,Not Placed,,,11.8,Off-Campus,549464,Rural,8.35
S1212,Female,CSE,4,22,7.19,69.5,85.5,0,91.1,8.4,116,5.8,9.3,5,5,2,8,7.5,7.1,6.1,7.3,9.1,Not Placed,Infosys,Data Engineer,7.4,On-Campus,853433,Semi-Urban,7.68
S1213,Female,IT,4,21,7.06,73.4,93.7,1,79.0,6.6,106,7.8,9.8,1,1,2,5,6.0,6.6,8.6,5.2,6.6,Placed,,Developer,3.4,Off-Campus,1312752,Semi-Urban,6.62
S1214,Female,ME,3,22,7.73,89.3,65.4,4,92.8,8.7,94,8.3,8.3,4,3,1,1,7.1,9.1,7.3,9.5,5.9,Not Placed,Capgemini,Analyst,3.9,Off-Campus,647526,Semi-Urban,7.68
S1215,Female,ME,3,20,10.0,65.2,68.0,4,76.2,6.7,134,5.3,8.4,0,4,2,7,6.1,5.0,7.6,6.4,7.0,Placed,Capgemini,Developer,5.4,On-Campus,1053552,Rural,7.67
S1216,Male,CSE,4,23,6.88,76.0,67.9,0,86.3,5.6,102,9.4,8.1,4,5,1,4,5.0,8.2,9.1,5.7,5.6,Placed,Deloitte,Intern,12.4,Off-Campus,699928,Semi-Urban,6.37
S1217,Female,IT,4,23,6.41,77.2,60.7,0,94.1,7.4,131,5.9,8.1,1,4,2,4,6.2,8.3,7.4,10.0,7.4,Placed,Accenture,Intern,12.6,On-Campus,1059381,Rural,7.04
S1218,Female,CE,3,22,8.34,61.3,81.1,1,86.1,8.8,104,6.1,5.7,4,5,2,4,6.0,8.3,7.7,6.7,8.4,Placed,Deloitte,Analyst,15.0,On-Campus,1220321,Urban,7.17
S1219,Male,IT,4,21,7.95,66.9,83.5,1,97.2,6.9,104,8.3,7.7,5,1,0,6,5.0,7.6,9.2,5.7,6.8,Placed,,Software Engineer,5.9,On-Campus,1178122,Rural,6.48
S1220,Male,ECE,4,20,8.1,88.9,81.1,2,71.8,9.3,107,7.3,6.9,2,1,2,6,8.9,8.1,7.2,6.6,5.9,Placed,Infosys,Intern,3.7,On-Campus,864415,Semi-Urban,7.32
S1221,Male,EEE,4,21,8.67,89.1,62.5,2,87.6,6.9,139,7.5,7.2,1,5,1,9,5.4,9.1,5.4,7.6,7.3,Placed,Capgemini,Software Engineer,6.4,Off-Campus,744654,Semi-Urban,7.22
S1222,Female,CE,3,20,7.07,70.2,62.4,2,86.9,6.7,91,5.6,7.6,4,3,0,10,7.2,8.9,7.6,5.4,8.8,Placed,TCS,Developer,5.1,Off-Campus,1072398,Urban,6.54
S1223,Male,ME,4,22,9.64,90.6,67.4,0,89.8,10.0,112,9.0,5.6,0,3,2,6,7.1,5.2,7.9,6.8,5.4,Placed,Amazon,Analyst,11.5,Off-Campus,754502,Urban,7.7
S1224,Male,CE,3,20,7.74,87.0,70.2,2,95.0,7.4,132,8.1,6.8,3,3,0,11,5.9,5.2,7.6,8.3,5.4,Placed,Amazon,Developer,14.6,Off-Campus,1379461,Urban,6.88
S1225,Male,ME,4,20,6.52,74.6,87.5,0,91.8,9.0,102,5.7,5.3,3,2,2,9,9.8,9.2,6.3,9.6,6.6,Placed,,,6.3,Off-Campus,596644,Rural,6.96
S1226,Female,ME,3,22,8.97,86.2,65.6,4,93.7,9.0,132,6.9,9.9,1,6,1,1,8.0,7.9,6.1,7.0,7.1,Not Placed,Deloitte,Developer,6.9,On-Campus,1268298,Rural,8.57
S1227,Male,CE,4,21,8.57,93.6,61.5,3,78.7,9.6,93,9.1,5.6,3,6,1,7,9.1,9.8,6.8,7.8,6.1,Not Placed,Infosys,Data Engineer,7.2,Off-Campus,250678,Rural,7.9
S1228,Female,ME,3,22,7.26,76.1,73.8,4,81.6,5.4,136,7.8,6.3,2,6,0,0,7.5,7.2,5.8,8.2,5.1,Placed,Wipro,Analyst,13.3,On-Campus,912967,Rural,6.69
S1229,Female,ME,3,20,8.49,68.3,74.6,0,88.8,6.4,114,5.5,9.5,1,3,2,1,8.6,5.9,8.3,5.4,6.1,Placed,Amazon,Data Engineer,9.9,Off-Campus,635475,Urban,7.43
S1230,Male,ECE,3,22,6.88,93.0,75.8,0,86.6,8.8,100,6.9,7.4,0,1,2,10,9.8,7.4,8.1,6.7,7.2,Placed,Accenture,Developer,14.7,Off-Campus,953354,Semi-Urban,7.05
S1231,Male,IT,4,20,7.78,81.1,88.9,3,98.8,7.8,139,6.2,5.7,0,2,0,6,6.7,7.2,8.2,8.4,5.4,Not Placed,Accenture,Software Engineer,10.5,On-Campus,412026,Semi-Urban,6.74
S1232,Female,IT,4,22,9.6,63.7,63.4,1,75.6,7.8,137,7.6,6.9,1,3,0,3,7.5,7.6,6.1,8.7,8.6,Placed,Capgemini,Analyst,11.5,Off-Campus,613018,Rural,7.74
S1233,Male,EEE,4,23,6.53,80.0,84.6,1,80.5,5.8,131,9.2,5.6,3,1,1,10,7.6,9.0,6.2,6.8,7.8,Placed,Accenture,Analyst,4.1,Off-Campus,260380,Urban,5.78
S1234,Male,EEE,3,23,7.55,77.5,71.8,1,87.2,6.4,101,7.2,6.0,3,2,0,9,10.0,8.3,8.9,5.0,7.2,Placed,Capgemini,Intern,14.4,On-Campus,743384,Urban,6.44
S1235,Female,ECE,4,22,9.28,89.9,70.8,2,96.0,7.6,102,7.2,5.3,0,1,2,9,6.2,5.9,8.5,5.0,7.6,Placed,Amazon,Software Engineer,10.5,On-Campus,460281,Urban,6.58
S1236,Female,EEE,3,21,9.88,78.6,92.6,1,97.9,6.4,98,9.5,7.2,2,5,0,8,8.4,8.7,9.4,7.7,8.3,Not Placed,TCS,,9.2,Off-Campus,264626,Semi-Urban,7.79
S1237,Male,CE,4,20,7.82,68.9,68.7,2,80.1,6.1,134,7.9,9.0,5,1,1,10,5.7,8.0,7.0,7.8,10.0,Placed,Amazon,Software Engineer,7.6,Off-Campus,565436,Semi-Urban,6.82
S1238,Female,CSE,3,23,8.03,83.6,82.5,2,72.0,5.4,127,7.8,7.9,3,2,0,8,9.6,7.9,7.7,7.8,8.9,Not Placed,Deloitte,Developer,3.9,On-Campus,1423017,Rural,7.01
S1239,Male,CSE,3,21,8.29,79.0,69.6,1,82.6,5.8,95,6.3,8.0,2,3,2,2,8.0,8.4,8.7,8.6,7.7,Not Placed,Accenture,Developer,4.6,Off-Campus,1030438,Semi-Urban,7.21
S1240,Male,CSE,3,20,9.73,68.2,77.8,1,81.8,8.8,132,8.0,6.0,3,6,0,2,9.3,7.8,9.9,9.6,8.9,Not Placed,,Developer,3.1,On-Campus,967417,Urban,8.37
S1241,Male,ECE,4,23,9.43,80.1,87.5,3,99.6,8.6,132,7.9,6.7,5,2,0,8,9.5,7.3,9.9,10.0,7.4,Not Placed,Infosys,Intern,15.0,On-Campus,1393537,Semi-Urban,8.04
S1242,Female,ECE,4,23,6.68,88.8,90.9,3,82.9,5.2,99,7.0,9.2,1,3,0,9,7.8,8.2,10.0,8.5,6.6,Placed,Infosys,Software Engineer,12.4,Off-Campus,1104454,Semi-Urban,6.81
S1243,Male,ME,4,22,7.75,61.0,89.4,2,79.2,6.0,112,10.0,5.4,4,3,1,11,8.4,8.6,9.5,7.6,6.3,Placed,,Data Engineer,12.6,On-Campus,872818,Semi-Urban,6.5
S1244,Male,CSE,3,20,7.86,82.1,80.4,3,81.0,7.8,104,9.4,9.3,0,4,1,7,8.5,6.1,8.2,5.7,7.0,Placed,Capgemini,Software Engineer,11.8,Off-Campus,310942,Rural,7.6
S1245,Male,CE,3,21,9.16,72.2,68.7,2,81.9,6.6,134,8.7,7.4,1,5,1,0,7.3,7.5,5.0,6.9,5.0,Placed,Amazon,Data Engineer,8.8,Off-Campus,540384,Semi-Urban,7.47
S1246,Female,EEE,4,21,8.41,70.2,83.1,0,94.6,9.1,112,7.7,9.2,3,4,1,5,7.2,7.3,8.5,7.9,5.9,Placed,Wipro,Analyst,4.1,On-Campus,407690,Rural,8.09
S1247,Female,CE,4,21,8.62,73.7,84.8,2,72.4,8.9,129,7.3,6.6,5,6,2,6,5.9,5.2,6.2,10.0,5.6,Placed,Deloitte,Data Engineer,3.9,Off-Campus,1151015,Semi-Urban,7.88
S1248,Female,EEE,4,20,9.99,72.0,60.4,2,79.5,9.5,126,5.9,6.7,0,2,2,10,6.9,9.2,5.3,5.6,9.8,Placed,Capgemini,Analyst,14.0,Off-Campus,1473703,Rural,7.69
S1249,Female,CSE,3,21,6.3,89.1,75.4,3,99.0,7.8,123,6.5,8.8,4,4,1,7,10.0,6.9,8.5,9.0,5.3,Placed,Amazon,,3.0,Off-Campus,208204,Urban,7.51
S1250,Female,CSE,3,21,6.89,69.6,89.5,0,74.6,6.8,105,8.9,8.9,4,6,1,11,6.3,5.4,8.8,10.0,7.5,Placed,,,11.4,On-Campus,658121,Urban,7.44
S1251,Male,CSE,3,21,7.63,85.7,77.1,4,92.3,8.0,134,7.3,6.1,5,3,1,11,8.8,7.3,8.3,9.0,9.6,Not Placed,Deloitte,Developer,10.5,On-Campus,387248,Urban,7.19
S1252,Female,ECE,3,22,7.39,63.3,70.9,4,80.7,5.4,130,9.4,9.9,5,2,0,1,5.3,5.8,6.8,8.8,8.0,Not Placed,,Software Engineer,9.0,Off-Campus,1073253,Rural,6.89
S1253,Female,EEE,3,22,6.09,93.3,90.5,4,87.5,5.0,136,5.7,5.4,3,4,2,0,7.3,8.5,7.6,6.3,7.5,Not Placed,Wipro,Developer,14.7,Off-Campus,891731,Urban,5.67
S1254,Female,ECE,4,20,6.37,81.8,65.5,0,73.0,5.1,121,7.5,5.3,0,1,0,3,5.3,7.9,9.7,5.0,8.7,Placed,Capgemini,Software Engineer,5.4,On-Campus,851533,Rural,5.12
S1255,Male,ECE,3,20,8.72,84.7,67.2,1,79.2,7.0,127,8.2,8.0,3,6,1,0,7.4,6.4,8.6,6.1,6.8,Placed,Accenture,Data Engineer,12.4,On-Campus,1044759,Rural,7.57
S1256,Female,IT,3,21,9.52,70.4,84.1,0,85.0,6.1,129,7.6,8.6,4,6,2,1,5.1,9.8,7.5,8.9,6.0,Placed,Deloitte,Software Engineer,11.1,Off-Campus,952679,Rural,7.8
S1257,Female,CE,3,22,8.06,74.4,72.3,3,77.0,5.8,135,9.4,9.8,1,5,1,2,8.1,6.5,8.0,5.5,9.2,Placed,Capgemini,Data Engineer,14.7,Off-Campus,1213700,Urban,7.4
S1258,Male,CE,3,23,8.16,67.8,85.0,2,86.3,8.1,94,9.9,7.0,1,1,0,3,7.9,7.8,9.6,6.5,5.3,Placed,Deloitte,Software Engineer,14.2,Off-Campus,643656,Rural,7.01
S1259,Female,ME,3,23,7.02,92.6,65.5,2,76.6,10.0,106,5.6,5.1,2,2,2,11,9.0,9.0,7.0,7.8,9.0,Not Placed,Deloitte,Analyst,4.5,On-Campus,536888,Semi-Urban,7.01
S1260,Male,ECE,4,21,9.07,77.1,68.8,3,89.5,5.9,111,5.6,8.0,4,4,0,11,7.9,7.6,5.5,7.9,5.5,Placed,Accenture,Data Engineer,6.7,On-Campus,739456,Urban,7.48
S1261,Male,EEE,3,21,9.01,82.1,65.5,3,97.1,7.7,128,5.7,6.4,4,3,2,5,9.6,9.8,6.6,7.7,8.1,Placed,Capgemini,Developer,13.2,On-Campus,302886,Semi-Urban,7.55
S1262,Male,IT,3,22,8.35,85.7,93.4,2,72.6,5.6,130,8.4,7.2,3,4,1,7,8.9,9.2,7.1,9.9,7.4,Not Placed,Infosys,Developer,5.7,Off-Campus,298086,Urban,7.35
